Exchange Date,Bid,Ask,High,Low,Open,Refresh Rate,BidNet
23/09/2011,7.6293,7.6324,7.6933,7.5373,7.6112,96803,+0.0307
22/09/2011,7.5986,7.6058,7.8526,7.5581,7.8344,111447,-0.2312
21/09/2011,7.8298,7.8428,8.0154,7.8144,7.9910,104417,-0.1680
20/09/2011,7.9978,8.0005,8.0347,7.9062,7.9539,89775,+0.0432
19/09/2011,7.9546,7.9627,8.0374,7.9237,8.0195,75318,-0.1164
16/09/2011,8.0710,8.0773,8.1009,8.0180,8.0494,103115,+0.0208
15/09/2011,8.0502,8.0520,8.0599,7.9341,8.0011,109035,+0.0439
14/09/2011,8.0063,8.0087,8.0911,7.9413,8.0458,118056,-0.0436
13/09/2011,8.0499,8.0552,8.0909,8.0033,8.0799,111901,-0.0263
12/09/2011,8.0762,8.0804,8.1382,7.9983,8.1144,95045,-0.0850
9/09/2011,8.1612,8.1710,8.2903,8.1193,8.2434,,-0.0785
8/09/2011,8.2397,8.2446,8.3066,8.2309,8.3035,,-0.0667
7/09/2011,8.3064,8.3092,8.3089,8.1684,8.1754,,+0.1241
6/09/2011,8.1823,8.1855,8.2808,8.1655,8.2130,,-0.0323
5/09/2011,8.2146,8.2179,8.2653,8.1859,8.2614,,-0.0714
2/09/2011,8.2860,8.2960,8.3564,8.2762,8.3445,,-0.0633
1/09/2011,8.3493,8.3522,8.3783,8.3013,8.3162,,+0.0181
31/08/2011,8.3312,8.3331,8.3501,8.2996,8.3151,,+0.0100
30/08/2011,8.3212,8.3259,8.3535,8.2758,8.3075,,+0.0161
29/08/2011,8.3051,8.3073,8.3089,8.2297,8.2430,,+0.0666
26/08/2011,8.2385,8.2467,8.2565,8.1171,8.1257,,+0.1056
25/08/2011,8.1329,8.1356,8.1951,8.1229,8.1587,,-0.0305
24/08/2011,8.1634,8.1672,8.2074,8.1422,8.2011,,-0.0404
23/08/2011,8.2038,8.2065,8.2116,8.0967,8.1092,,+0.1012
22/08/2011,8.1026,8.1059,8.1669,8.0734,8.0929,,-0.0027
19/08/2011,8.1053,8.1124,8.1726,8.0418,8.0858,,+0.0125
18/08/2011,8.0928,8.1005,8.2235,8.0663,8.2087,,-0.1167
17/08/2011,8.2095,8.2165,8.2574,8.1265,8.1577,,+0.0513
16/08/2011,8.1582,8.1619,8.1897,8.1040,8.1847,,-0.0241
15/08/2011,8.1823,8.1857,8.1919,8.0702,8.0772,,+0.1146
12/08/2011,8.0677,8.0713,8.0742,7.9830,8.0572,,+0.0051
11/08/2011,8.0626,8.0679,8.0702,7.8921,7.9350,,+0.1170
10/08/2011,7.9456,7.9503,8.1189,7.9345,8.1157,,-0.1471
